,filtro,nome_arquivo,ground_truth,qtd_encontrada,margem_erro
294,gauss,../dataset/BCCD/JPEGImages/BloodImage_00347.jpg,18,16,-0.1111111111111111
295,gauss,../dataset/BCCD/JPEGImages/BloodImage_00348.jpg,14,19,0.35714285714285715
296,gauss,../dataset/BCCD/JPEGImages/BloodImage_00349.jpg,13,15,0.15384615384615385
297,gauss,../dataset/BCCD/JPEGImages/BloodImage_00351.jpg,14,20,0.42857142857142855
298,gauss,../dataset/BCCD/JPEGImages/BloodImage_00352.jpg,12,18,0.5
299,gauss,../dataset/BCCD/JPEGImages/BloodImage_00353.jpg,13,21,0.6153846153846154
300,gauss,../dataset/BCCD/JPEGImages/BloodImage_00354.jpg,15,21,0.4
301,gauss,../dataset/BCCD/JPEGImages/BloodImage_00355.jpg,14,22,0.5714285714285714
302,gauss,../dataset/BCCD/JPEGImages/BloodImage_00356.jpg,16,22,0.375
303,gauss,../dataset/BCCD/JPEGImages/BloodImage_00357.jpg,13,21,0.6153846153846154
304,gauss,../dataset/BCCD/JPEGImages/BloodImage_00359.jpg,14,24,0.7142857142857143
305,gauss,../dataset/BCCD/JPEGImages/BloodImage_00360.jpg,11,16,0.45454545454545453
306,gauss,../dataset/BCCD/JPEGImages/BloodImage_00361.jpg,14,18,0.2857142857142857
307,gauss,../dataset/BCCD/JPEGImages/BloodImage_00362.jpg,11,18,0.6363636363636364
308,gauss,../dataset/BCCD/JPEGImages/BloodImage_00364.jpg,14,21,0.5
309,gauss,../dataset/BCCD/JPEGImages/BloodImage_00365.jpg,12,18,0.5
310,gauss,../dataset/BCCD/JPEGImages/BloodImage_00366.jpg,14,18,0.2857142857142857
311,gauss,../dataset/BCCD/JPEGImages/BloodImage_00367.jpg,14,18,0.2857142857142857
312,gauss,../dataset/BCCD/JPEGImages/BloodImage_00368.jpg,13,23,0.7692307692307693
313,gauss,../dataset/BCCD/JPEGImages/BloodImage_00369.jpg,17,20,0.17647058823529413
314,gauss,../dataset/BCCD/JPEGImages/BloodImage_00370.jpg,14,20,0.42857142857142855
315,gauss,../dataset/BCCD/JPEGImages/BloodImage_00371.jpg,12,21,0.75
316,gauss,../dataset/BCCD/JPEGImages/BloodImage_00372.jpg,12,16,0.3333333333333333
317,gauss,../dataset/BCCD/JPEGImages/BloodImage_00374.jpg,9,17,0.8888888888888888
318,gauss,../dataset/BCCD/JPEGImages/BloodImage_00375.jpg,12,18,0.5
319,gauss,../dataset/BCCD/JPEGImages/BloodImage_00376.jpg,10,19,0.9
320,gauss,../dataset/BCCD/JPEGImages/BloodImage_00377.jpg,13,17,0.3076923076923077
321,gauss,../dataset/BCCD/JPEGImages/BloodImage_00378.jpg,15,21,0.4
322,gauss,../dataset/BCCD/JPEGImages/BloodImage_00379.jpg,18,20,0.1111111111111111
323,gauss,../dataset/BCCD/JPEGImages/BloodImage_00381.jpg,15,21,0.4
324,gauss,../dataset/BCCD/JPEGImages/BloodImage_00382.jpg,13,23,0.7692307692307693
325,gauss,../dataset/BCCD/JPEGImages/BloodImage_00383.jpg,8,12,0.5
326,gauss,../dataset/BCCD/JPEGImages/BloodImage_00384.jpg,10,15,0.5
327,gauss,../dataset/BCCD/JPEGImages/BloodImage_00385.jpg,14,18,0.2857142857142857
328,gauss,../dataset/BCCD/JPEGImages/BloodImage_00386.jpg,14,17,0.21428571428571427
329,gauss,../dataset/BCCD/JPEGImages/BloodImage_00387.jpg,10,12,0.2
330,gauss,../dataset/BCCD/JPEGImages/BloodImage_00388.jpg,10,13,0.3
331,gauss,../dataset/BCCD/JPEGImages/BloodImage_00389.jpg,5,6,0.2
332,gauss,../dataset/BCCD/JPEGImages/BloodImage_00390.jpg,10,9,-0.1
333,gauss,../dataset/BCCD/JPEGImages/BloodImage_00391.jpg,14,15,0.07142857142857142
334,gauss,../dataset/BCCD/JPEGImages/BloodImage_00392.jpg,14,18,0.2857142857142857
335,gauss,../dataset/BCCD/JPEGImages/BloodImage_00393.jpg,11,14,0.2727272727272727
336,gauss,../dataset/BCCD/JPEGImages/BloodImage_00395.jpg,14,19,0.35714285714285715
337,gauss,../dataset/BCCD/JPEGImages/BloodImage_00396.jpg,17,23,0.35294117647058826
338,gauss,../dataset/BCCD/JPEGImages/BloodImage_00397.jpg,17,18,0.058823529411764705
339,gauss,../dataset/BCCD/JPEGImages/BloodImage_00398.jpg,14,18,0.2857142857142857
340,gauss,../dataset/BCCD/JPEGImages/BloodImage_00400.jpg,12,21,0.75
341,gauss,../dataset/BCCD/JPEGImages/BloodImage_00402.jpg,13,22,0.6923076923076923
342,gauss,../dataset/BCCD/JPEGImages/BloodImage_00403.jpg,15,15,0.0
343,gauss,../dataset/BCCD/JPEGImages/BloodImage_00404.jpg,13,18,0.38461538461538464
344,gauss,../dataset/BCCD/JPEGImages/BloodImage_00405.jpg,14,19,0.35714285714285715
345,gauss,../dataset/BCCD/JPEGImages/BloodImage_00407.jpg,15,20,0.3333333333333333
346,gauss,../dataset/BCCD/JPEGImages/BloodImage_00408.jpg,15,21,0.4
347,gauss,../dataset/BCCD/JPEGImages/BloodImage_00409.jpg,14,18,0.2857142857142857
348,gauss,../dataset/BCCD/JPEGImages/BloodImage_00410.jpg,13,19,0.46153846153846156
349,median,../dataset/BCCD/JPEGImages/BloodImage_00000.jpg,19,26,0.3684210526315789
350,median,../dataset/BCCD/JPEGImages/BloodImage_00001.jpg,18,17,-0.05555555555555555
351,median,../dataset/BCCD/JPEGImages/BloodImage_00002.jpg,15,15,0.0
352,median,../dataset/BCCD/JPEGImages/BloodImage_00003.jpg,15,21,0.4
353,median,../dataset/BCCD/JPEGImages/BloodImage_00004.jpg,11,20,0.8181818181818182
354,median,../dataset/BCCD/JPEGImages/BloodImage_00005.jpg,18,21,0.16666666666666666
355,median,../dataset/BCCD/JPEGImages/BloodImage_00006.jpg,14,21,0.5
356,median,../dataset/BCCD/JPEGImages/BloodImage_00007.jpg,17,20,0.17647058823529413
357,median,../dataset/BCCD/JPEGImages/BloodImage_00008.jpg,19,22,0.15789473684210525
358,median,../dataset/BCCD/JPEGImages/BloodImage_00009.jpg,16,21,0.3125
359,median,../dataset/BCCD/JPEGImages/BloodImage_00010.jpg,16,24,0.5
360,median,../dataset/BCCD/JPEGImages/BloodImage_00011.jpg,17,20,0.17647058823529413
361,median,../dataset/BCCD/JPEGImages/BloodImage_00012.jpg,16,15,-0.0625
362,median,../dataset/BCCD/JPEGImages/BloodImage_00013.jpg,14,18,0.2857142857142857
363,median,../dataset/BCCD/JPEGImages/BloodImage_00014.jpg,16,17,0.0625
364,median,../dataset/BCCD/JPEGImages/BloodImage_00015.jpg,14,21,0.5
365,median,../dataset/BCCD/JPEGImages/BloodImage_00016.jpg,11,13,0.18181818181818182
366,median,../dataset/BCCD/JPEGImages/BloodImage_00017.jpg,16,17,0.0625
367,median,../dataset/BCCD/JPEGImages/BloodImage_00018.jpg,21,17,-0.19047619047619047
368,median,../dataset/BCCD/JPEGImages/BloodImage_00019.jpg,16,12,-0.25
369,median,../dataset/BCCD/JPEGImages/BloodImage_00020.jpg,19,10,-0.47368421052631576
370,median,../dataset/BCCD/JPEGImages/BloodImage_00021.jpg,16,12,-0.25
371,median,../dataset/BCCD/JPEGImages/BloodImage_00022.jpg,12,16,0.3333333333333333
372,median,../dataset/BCCD/JPEGImages/BloodImage_00023.jpg,16,14,-0.125
373,median,../dataset/BCCD/JPEGImages/BloodImage_00024.jpg,15,15,0.0
374,median,../dataset/BCCD/JPEGImages/BloodImage_00026.jpg,16,18,0.125
375,median,../dataset/BCCD/JPEGImages/BloodImage_00028.jpg,21,23,0.09523809523809523
376,median,../dataset/BCCD/JPEGImages/BloodImage_00029.jpg,22,15,-0.3181818181818182
377,median,../dataset/BCCD/JPEGImages/BloodImage_00030.jpg,21,16,-0.23809523809523808
378,median,../dataset/BCCD/JPEGImages/BloodImage_00031.jpg,18,15,-0.16666666666666666
379,median,../dataset/BCCD/JPEGImages/BloodImage_00032.jpg,23,16,-0.30434782608695654
380,median,../dataset/BCCD/JPEGImages/BloodImage_00033.jpg,18,12,-0.3333333333333333
381,median,../dataset/BCCD/JPEGImages/BloodImage_00034.jpg,15,16,0.06666666666666667
382,median,../dataset/BCCD/JPEGImages/BloodImage_00035.jpg,19,17,-0.10526315789473684
383,median,../dataset/BCCD/JPEGImages/BloodImage_00036.jpg,18,15,-0.16666666666666666
384,median,../dataset/BCCD/JPEGImages/BloodImage_00037.jpg,27,18,-0.3333333333333333
385,median,../dataset/BCCD/JPEGImages/BloodImage_00038.jpg,25,17,-0.32
386,median,../dataset/BCCD/JPEGImages/BloodImage_00039.jpg,16,14,-0.125
387,median,../dataset/BCCD/JPEGImages/BloodImage_00040.jpg,14,19,0.35714285714285715
388,median,../dataset/BCCD/JPEGImages/BloodImage_00041.jpg,17,17,0.0
389,median,../dataset/BCCD/JPEGImages/BloodImage_00042.jpg,13,12,-0.07692307692307693
390,median,../dataset/BCCD/JPEGImages/BloodImage_00043.jpg,12,14,0.16666666666666666
391,median,../dataset/BCCD/JPEGImages/BloodImage_00044.jpg,13,16,0.23076923076923078
392,median,../dataset/BCCD/JPEGImages/BloodImage_00045.jpg,23,15,-0.34782608695652173
393,median,../dataset/BCCD/JPEGImages/BloodImage_00046.jpg,22,15,-0.3181818181818182
394,median,../dataset/BCCD/JPEGImages/BloodImage_00047.jpg,17,14,-0.17647058823529413
395,median,../dataset/BCCD/JPEGImages/BloodImage_00048.jpg,15,10,-0.3333333333333333
396,median,../dataset/BCCD/JPEGImages/BloodImage_00049.jpg,17,16,-0.058823529411764705
397,median,../dataset/BCCD/JPEGImages/BloodImage_00050.jpg,10,13,0.3
398,median,../dataset/BCCD/JPEGImages/BloodImage_00052.jpg,15,15,0.0
399,median,../dataset/BCCD/JPEGImages/BloodImage_00053.jpg,11,17,0.5454545454545454
400,median,../dataset/BCCD/JPEGImages/BloodImage_00054.jpg,13,10,-0.23076923076923078
401,median,../dataset/BCCD/JPEGImages/BloodImage_00055.jpg,10,12,0.2
402,median,../dataset/BCCD/JPEGImages/BloodImage_00056.jpg,11,16,0.45454545454545453
403,median,../dataset/BCCD/JPEGImages/BloodImage_00057.jpg,8,11,0.375
404,median,../dataset/BCCD/JPEGImages/BloodImage_00058.jpg,8,10,0.25
405,median,../dataset/BCCD/JPEGImages/BloodImage_00059.jpg,12,10,-0.16666666666666666
406,median,../dataset/BCCD/JPEGImages/BloodImage_00062.jpg,11,16,0.45454545454545453
407,median,../dataset/BCCD/JPEGImages/BloodImage_00063.jpg,9,17,0.8888888888888888
408,median,../dataset/BCCD/JPEGImages/BloodImage_00064.jpg,10,15,0.5
409,median,../dataset/BCCD/JPEGImages/BloodImage_00065.jpg,5,11,1.2
410,median,../dataset/BCCD/JPEGImages/BloodImage_00066.jpg,8,12,0.5
411,median,../dataset/BCCD/JPEGImages/BloodImage_00067.jpg,11,20,0.8181818181818182
412,median,../dataset/BCCD/JPEGImages/BloodImage_00068.jpg,9,10,0.1111111111111111
413,median,../dataset/BCCD/JPEGImages/BloodImage_00069.jpg,12,16,0.3333333333333333
414,median,../dataset/BCCD/JPEGImages/BloodImage_00070.jpg,10,18,0.8
415,median,../dataset/BCCD/JPEGImages/BloodImage_00071.jpg,8,12,0.5
416,median,../dataset/BCCD/JPEGImages/BloodImage_00072.jpg,3,10,2.3333333333333335
417,median,../dataset/BCCD/JPEGImages/BloodImage_00073.jpg,11,14,0.2727272727272727
418,median,../dataset/BCCD/JPEGImages/BloodImage_00074.jpg,13,15,0.15384615384615385
419,median,../dataset/BCCD/JPEGImages/BloodImage_00075.jpg,10,15,0.5
420,median,../dataset/BCCD/JPEGImages/BloodImage_00076.jpg,11,10,-0.09090909090909091
421,median,../dataset/BCCD/JPEGImages/BloodImage_00077.jpg,8,11,0.375
422,median,../dataset/BCCD/JPEGImages/BloodImage_00078.jpg,11,14,0.2727272727272727
423,median,../dataset/BCCD/JPEGImages/BloodImage_00079.jpg,15,15,0.0
424,median,../dataset/BCCD/JPEGImages/BloodImage_00081.jpg,14,11,-0.21428571428571427
425,median,../dataset/BCCD/JPEGImages/BloodImage_00082.jpg,10,16,0.6
426,median,../dataset/BCCD/JPEGImages/BloodImage_00083.jpg,13,14,0.07692307692307693
427,median,../dataset/BCCD/JPEGImages/BloodImage_00086.jpg,10,13,0.3
428,median,../dataset/BCCD/JPEGImages/BloodImage_00087.jpg,7,11,0.5714285714285714
429,median,../dataset/BCCD/JPEGImages/BloodImage_00088.jpg,10,14,0.4
430,median,../dataset/BCCD/JPEGImages/BloodImage_00089.jpg,10,16,0.6
431,median,../dataset/BCCD/JPEGImages/BloodImage_00090.jpg,12,15,0.25
432,median,../dataset/BCCD/JPEGImages/BloodImage_00091.jpg,9,8,-0.1111111111111111
433,median,../dataset/BCCD/JPEGImages/BloodImage_00092.jpg,12,15,0.25
434,median,../dataset/BCCD/JPEGImages/BloodImage_00093.jpg,11,12,0.09090909090909091
435,median,../dataset/BCCD/JPEGImages/BloodImage_00094.jpg,17,23,0.35294117647058826
436,median,../dataset/BCCD/JPEGImages/BloodImage_00095.jpg,15,22,0.4666666666666667
437,median,../dataset/BCCD/JPEGImages/BloodImage_00097.jpg,16,21,0.3125
438,median,../dataset/BCCD/JPEGImages/BloodImage_00098.jpg,13,20,0.5384615384615384
439,median,../dataset/BCCD/JPEGImages/BloodImage_00099.jpg,15,16,0.06666666666666667
440,median,../dataset/BCCD/JPEGImages/BloodImage_00100.jpg,15,16,0.06666666666666667
441,median,../dataset/BCCD/JPEGImages/BloodImage_00101.jpg,13,18,0.38461538461538464
442,median,../dataset/BCCD/JPEGImages/BloodImage_00103.jpg,16,19,0.1875
443,median,../dataset/BCCD/JPEGImages/BloodImage_00104.jpg,14,22,0.5714285714285714
444,median,../dataset/BCCD/JPEGImages/BloodImage_00106.jpg,15,21,0.4
445,median,../dataset/BCCD/JPEGImages/BloodImage_00107.jpg,12,17,0.4166666666666667
446,median,../dataset/BCCD/JPEGImages/BloodImage_00108.jpg,14,20,0.42857142857142855
447,median,../dataset/BCCD/JPEGImages/BloodImage_00109.jpg,11,20,0.8181818181818182
448,median,../dataset/BCCD/JPEGImages/BloodImage_00110.jpg,10,17,0.7
449,median,../dataset/BCCD/JPEGImages/BloodImage_00111.jpg,15,20,0.3333333333333333
450,median,../dataset/BCCD/JPEGImages/BloodImage_00112.jpg,13,15,0.15384615384615385
451,median,../dataset/BCCD/JPEGImages/BloodImage_00113.jpg,11,20,0.8181818181818182
452,median,../dataset/BCCD/JPEGImages/BloodImage_00114.jpg,14,20,0.42857142857142855
453,median,../dataset/BCCD/JPEGImages/BloodImage_00115.jpg,14,16,0.14285714285714285
454,median,../dataset/BCCD/JPEGImages/BloodImage_00117.jpg,10,14,0.4
455,median,../dataset/BCCD/JPEGImages/BloodImage_00120.jpg,9,16,0.7777777777777778
456,median,../dataset/BCCD/JPEGImages/BloodImage_00123.jpg,8,15,0.875
457,median,../dataset/BCCD/JPEGImages/BloodImage_00124.jpg,10,19,0.9
458,median,../dataset/BCCD/JPEGImages/BloodImage_00125.jpg,10,13,0.3
459,median,../dataset/BCCD/JPEGImages/BloodImage_00126.jpg,11,18,0.6363636363636364
460,median,../dataset/BCCD/JPEGImages/BloodImage_00127.jpg,5,13,1.6
461,median,../dataset/BCCD/JPEGImages/BloodImage_00130.jpg,8,16,1.0
462,median,../dataset/BCCD/JPEGImages/BloodImage_00132.jpg,7,14,1.0
463,median,../dataset/BCCD/JPEGImages/BloodImage_00133.jpg,9,16,0.7777777777777778
464,median,../dataset/BCCD/JPEGImages/BloodImage_00135.jpg,10,15,0.5
465,median,../dataset/BCCD/JPEGImages/BloodImage_00136.jpg,9,15,0.6666666666666666
466,median,../dataset/BCCD/JPEGImages/BloodImage_00137.jpg,5,13,1.6
467,median,../dataset/BCCD/JPEGImages/BloodImage_00139.jpg,9,19,1.1111111111111112
468,median,../dataset/BCCD/JPEGImages/BloodImage_00140.jpg,8,15,0.875
469,median,../dataset/BCCD/JPEGImages/BloodImage_00141.jpg,9,15,0.6666666666666666
470,median,../dataset/BCCD/JPEGImages/BloodImage_00142.jpg,6,15,1.5
471,median,../dataset/BCCD/JPEGImages/BloodImage_00143.jpg,5,15,2.0
472,median,../dataset/BCCD/JPEGImages/BloodImage_00144.jpg,9,11,0.2222222222222222
473,median,../dataset/BCCD/JPEGImages/BloodImage_00145.jpg,10,18,0.8
474,median,../dataset/BCCD/JPEGImages/BloodImage_00148.jpg,4,10,1.5
475,median,../dataset/BCCD/JPEGImages/BloodImage_00149.jpg,8,12,0.5
476,median,../dataset/BCCD/JPEGImages/BloodImage_00154.jpg,6,16,1.6666666666666667
477,median,../dataset/BCCD/JPEGImages/BloodImage_00156.jpg,9,12,0.3333333333333333
478,median,../dataset/BCCD/JPEGImages/BloodImage_00157.jpg,3,10,2.3333333333333335
479,median,../dataset/BCCD/JPEGImages/BloodImage_00158.jpg,5,14,1.8
480,median,../dataset/BCCD/JPEGImages/BloodImage_00159.jpg,5,15,2.0
481,median,../dataset/BCCD/JPEGImages/BloodImage_00160.jpg,9,17,0.8888888888888888
482,median,../dataset/BCCD/JPEGImages/BloodImage_00161.jpg,13,16,0.23076923076923078
483,median,../dataset/BCCD/JPEGImages/BloodImage_00162.jpg,11,19,0.7272727272727273
484,median,../dataset/BCCD/JPEGImages/BloodImage_00163.jpg,6,19,2.1666666666666665
485,median,../dataset/BCCD/JPEGImages/BloodImage_00164.jpg,10,12,0.2
486,median,../dataset/BCCD/JPEGImages/BloodImage_00165.jpg,10,25,1.5
487,median,../dataset/BCCD/JPEGImages/BloodImage_00166.jpg,11,19,0.7272727272727273
488,median,../dataset/BCCD/JPEGImages/BloodImage_00167.jpg,14,19,0.35714285714285715
489,median,../dataset/BCCD/JPEGImages/BloodImage_00168.jpg,16,20,0.25
490,median,../dataset/BCCD/JPEGImages/BloodImage_00169.jpg,16,20,0.25
491,median,../dataset/BCCD/JPEGImages/BloodImage_00170.jpg,13,21,0.6153846153846154
492,median,../dataset/BCCD/JPEGImages/BloodImage_00171.jpg,13,21,0.6153846153846154
493,median,../dataset/BCCD/JPEGImages/BloodImage_00172.jpg,14,21,0.5
494,median,../dataset/BCCD/JPEGImages/BloodImage_00174.jpg,13,22,0.6923076923076923
495,median,../dataset/BCCD/JPEGImages/BloodImage_00175.jpg,9,16,0.7777777777777778
496,median,../dataset/BCCD/JPEGImages/BloodImage_00176.jpg,11,20,0.8181818181818182
497,median,../dataset/BCCD/JPEGImages/BloodImage_00177.jpg,11,24,1.1818181818181819
498,median,../dataset/BCCD/JPEGImages/BloodImage_00178.jpg,12,21,0.75
499,median,../dataset/BCCD/JPEGImages/BloodImage_00179.jpg,12,21,0.75
500,median,../dataset/BCCD/JPEGImages/BloodImage_00180.jpg,10,19,0.9
501,median,../dataset/BCCD/JPEGImages/BloodImage_00182.jpg,9,26,1.8888888888888888
502,median,../dataset/BCCD/JPEGImages/BloodImage_00183.jpg,7,17,1.4285714285714286
503,median,../dataset/BCCD/JPEGImages/BloodImage_00184.jpg,9,21,1.3333333333333333
504,median,../dataset/BCCD/JPEGImages/BloodImage_00187.jpg,6,18,2.0
505,median,../dataset/BCCD/JPEGImages/BloodImage_00189.jpg,13,20,0.5384615384615384
506,median,../dataset/BCCD/JPEGImages/BloodImage_00190.jpg,12,22,0.8333333333333334
507,median,../dataset/BCCD/JPEGImages/BloodImage_00191.jpg,14,14,0.0
508,median,../dataset/BCCD/JPEGImages/BloodImage_00192.jpg,11,17,0.5454545454545454
509,median,../dataset/BCCD/JPEGImages/BloodImage_00193.jpg,7,19,1.7142857142857142
510,median,../dataset/BCCD/JPEGImages/BloodImage_00195.jpg,10,17,0.7
511,median,../dataset/BCCD/JPEGImages/BloodImage_00196.jpg,10,21,1.1
512,median,../dataset/BCCD/JPEGImages/BloodImage_00197.jpg,11,16,0.45454545454545453
513,median,../dataset/BCCD/JPEGImages/BloodImage_00198.jpg,14,26,0.8571428571428571
514,median,../dataset/BCCD/JPEGImages/BloodImage_00199.jpg,10,21,1.1
515,median,../dataset/BCCD/JPEGImages/BloodImage_00200.jpg,9,22,1.4444444444444444
516,median,../dataset/BCCD/JPEGImages/BloodImage_00201.jpg,9,18,1.0
517,median,../dataset/BCCD/JPEGImages/BloodImage_00202.jpg,12,19,0.5833333333333334
518,median,../dataset/BCCD/JPEGImages/BloodImage_00203.jpg,9,17,0.8888888888888888
519,median,../dataset/BCCD/JPEGImages/BloodImage_00204.jpg,14,18,0.2857142857142857
520,median,../dataset/BCCD/JPEGImages/BloodImage_00205.jpg,13,20,0.5384615384615384
521,median,../dataset/BCCD/JPEGImages/BloodImage_00206.jpg,14,19,0.35714285714285715
522,median,../dataset/BCCD/JPEGImages/BloodImage_00207.jpg,11,27,1.4545454545454546
523,median,../dataset/BCCD/JPEGImages/BloodImage_00208.jpg,13,19,0.46153846153846156
524,median,../dataset/BCCD/JPEGImages/BloodImage_00209.jpg,11,17,0.5454545454545454
525,median,../dataset/BCCD/JPEGImages/BloodImage_00210.jpg,12,21,0.75
526,median,../dataset/BCCD/JPEGImages/BloodImage_00211.jpg,12,16,0.3333333333333333
527,median,../dataset/BCCD/JPEGImages/BloodImage_00212.jpg,13,25,0.9230769230769231
528,median,../dataset/BCCD/JPEGImages/BloodImage_00214.jpg,15,20,0.3333333333333333
529,median,../dataset/BCCD/JPEGImages/BloodImage_00215.jpg,13,21,0.6153846153846154
530,median,../dataset/BCCD/JPEGImages/BloodImage_00216.jpg,15,21,0.4
531,median,../dataset/BCCD/JPEGImages/BloodImage_00217.jpg,12,16,0.3333333333333333
532,median,../dataset/BCCD/JPEGImages/BloodImage_00218.jpg,10,20,1.0
533,median,../dataset/BCCD/JPEGImages/BloodImage_00219.jpg,8,24,2.0
534,median,../dataset/BCCD/JPEGImages/BloodImage_00220.jpg,9,20,1.2222222222222223
535,median,../dataset/BCCD/JPEGImages/BloodImage_00221.jpg,10,21,1.1
536,median,../dataset/BCCD/JPEGImages/BloodImage_00222.jpg,9,13,0.4444444444444444
537,median,../dataset/BCCD/JPEGImages/BloodImage_00223.jpg,12,22,0.8333333333333334
538,median,../dataset/BCCD/JPEGImages/BloodImage_00225.jpg,13,22,0.6923076923076923
539,median,../dataset/BCCD/JPEGImages/BloodImage_00226.jpg,15,19,0.26666666666666666
540,median,../dataset/BCCD/JPEGImages/BloodImage_00227.jpg,11,22,1.0
541,median,../dataset/BCCD/JPEGImages/BloodImage_00228.jpg,11,17,0.5454545454545454
542,median,../dataset/BCCD/JPEGImages/BloodImage_00229.jpg,10,21,1.1
543,median,../dataset/BCCD/JPEGImages/BloodImage_00230.jpg,10,22,1.2
544,median,../dataset/BCCD/JPEGImages/BloodImage_00231.jpg,8,21,1.625
545,median,../dataset/BCCD/JPEGImages/BloodImage_00232.jpg,9,21,1.3333333333333333
546,median,../dataset/BCCD/JPEGImages/BloodImage_00233.jpg,6,18,2.0
547,median,../dataset/BCCD/JPEGImages/BloodImage_00234.jpg,10,23,1.3
548,median,../dataset/BCCD/JPEGImages/BloodImage_00235.jpg,3,14,3.6666666666666665
549,median,../dataset/BCCD/JPEGImages/BloodImage_00236.jpg,6,23,2.8333333333333335
550,median,../dataset/BCCD/JPEGImages/BloodImage_00237.jpg,11,19,0.7272727272727273
551,median,../dataset/BCCD/JPEGImages/BloodImage_00239.jpg,11,24,1.1818181818181819
552,median,../dataset/BCCD/JPEGImages/BloodImage_00240.jpg,8,22,1.75
553,median,../dataset/BCCD/JPEGImages/BloodImage_00241.jpg,6,23,2.8333333333333335
554,median,../dataset/BCCD/JPEGImages/BloodImage_00242.jpg,14,23,0.6428571428571429
555,median,../dataset/BCCD/JPEGImages/BloodImage_00243.jpg,11,22,1.0
556,median,../dataset/BCCD/JPEGImages/BloodImage_00244.jpg,14,24,0.7142857142857143
557,median,../dataset/BCCD/JPEGImages/BloodImage_00245.jpg,15,28,0.8666666666666667
558,median,../dataset/BCCD/JPEGImages/BloodImage_00246.jpg,12,24,1.0
559,median,../dataset/BCCD/JPEGImages/BloodImage_00247.jpg,13,20,0.5384615384615384
560,median,../dataset/BCCD/JPEGImages/BloodImage_00248.jpg,11,21,0.9090909090909091
561,median,../dataset/BCCD/JPEGImages/BloodImage_00251.jpg,8,19,1.375
562,median,../dataset/BCCD/JPEGImages/BloodImage_00252.jpg,9,18,1.0
563,median,../dataset/BCCD/JPEGImages/BloodImage_00253.jpg,9,20,1.2222222222222223
564,median,../dataset/BCCD/JPEGImages/BloodImage_00254.jpg,9,11,0.2222222222222222
565,median,../dataset/BCCD/JPEGImages/BloodImage_00255.jpg,11,25,1.2727272727272727
566,median,../dataset/BCCD/JPEGImages/BloodImage_00256.jpg,5,18,2.6
567,median,../dataset/BCCD/JPEGImages/BloodImage_00257.jpg,7,20,1.8571428571428572
568,median,../dataset/BCCD/JPEGImages/BloodImage_00259.jpg,7,19,1.7142857142857142
569,median,../dataset/BCCD/JPEGImages/BloodImage_00260.jpg,5,22,3.4
570,median,../dataset/BCCD/JPEGImages/BloodImage_00261.jpg,8,22,1.75
571,median,../dataset/BCCD/JPEGImages/BloodImage_00262.jpg,9,24,1.6666666666666667
572,median,../dataset/BCCD/JPEGImages/BloodImage_00263.jpg,12,23,0.9166666666666666
573,median,../dataset/BCCD/JPEGImages/BloodImage_00264.jpg,13,22,0.6923076923076923
574,median,../dataset/BCCD/JPEGImages/BloodImage_00265.jpg,10,23,1.3
575,median,../dataset/BCCD/JPEGImages/BloodImage_00266.jpg,12,18,0.5
576,median,../dataset/BCCD/JPEGImages/BloodImage_00269.jpg,8,23,1.875
577,median,../dataset/BCCD/JPEGImages/BloodImage_00270.jpg,3,21,6.0
578,median,../dataset/BCCD/JPEGImages/BloodImage_00271.jpg,11,19,0.7272727272727273
579,median,../dataset/BCCD/JPEGImages/BloodImage_00272.jpg,13,22,0.6923076923076923
580,median,../dataset/BCCD/JPEGImages/BloodImage_00273.jpg,12,22,0.8333333333333334
581,median,../dataset/BCCD/JPEGImages/BloodImage_00274.jpg,6,15,1.5
582,median,../dataset/BCCD/JPEGImages/BloodImage_00275.jpg,14,27,0.9285714285714286
583,median,../dataset/BCCD/JPEGImages/BloodImage_00276.jpg,12,18,0.5
584,median,../dataset/BCCD/JPEGImages/BloodImage_00277.jpg,13,19,0.46153846153846156
585,median,../dataset/BCCD/JPEGImages/BloodImage_00278.jpg,12,18,0.5
586,median,../dataset/BCCD/JPEGImages/BloodImage_00279.jpg,13,23,0.7692307692307693
587,median,../dataset/BCCD/JPEGImages/BloodImage_00281.jpg,10,14,0.4
588,median,../dataset/BCCD/JPEGImages/BloodImage_00282.jpg,14,18,0.2857142857142857
589,median,../dataset/BCCD/JPEGImages/BloodImage_00283.jpg,12,17,0.4166666666666667
590,median,../dataset/BCCD/JPEGImages/BloodImage_00284.jpg,10,17,0.7
591,median,../dataset/BCCD/JPEGImages/BloodImage_00285.jpg,11,19,0.7272727272727273
592,median,../dataset/BCCD/JPEGImages/BloodImage_00287.jpg,14,24,0.7142857142857143
593,median,../dataset/BCCD/JPEGImages/BloodImage_00288.jpg,18,24,0.3333333333333333
594,median,../dataset/BCCD/JPEGImages/BloodImage_00289.jpg,10,28,1.8
595,median,../dataset/BCCD/JPEGImages/BloodImage_00290.jpg,11,27,1.4545454545454546
596,median,../dataset/BCCD/JPEGImages/BloodImage_00291.jpg,9,28,2.111111111111111
597,median,../dataset/BCCD/JPEGImages/BloodImage_00292.jpg,13,24,0.8461538461538461
598,median,../dataset/BCCD/JPEGImages/BloodImage_00293.jpg,10,17,0.7
599,median,../dataset/BCCD/JPEGImages/BloodImage_00294.jpg,10,22,1.2
